utc_timestamp,cet_cest_timestamp,DE_load_actual_entsoe_transparency,DE_solar_generation_actual,DE_wind_generation_actual
2017-01-04T10:00:00Z,2017-01-04T11:00:00+0100,73060,2619,32198
2017-01-04T11:00:00Z,2017-01-04T12:00:00+0100,72965,2968,32234
2017-01-04T12:00:00Z,2017-01-04T13:00:00+0100,71861,2560,31422
2017-01-04T13:00:00Z,2017-01-04T14:00:00+0100,70186,1596,30136
2017-01-04T14:00:00Z,2017-01-04T15:00:00+0100,69363,556,29088
2017-01-04T15:00:00Z,2017-01-04T16:00:00+0100,70147,44,27927
2017-01-04T16:00:00Z,2017-01-04T17:00:00+0100,71641,0,26062
2017-01-04T17:00:00Z,2017-01-04T18:00:00+0100,70687,0,25478
2017-01-04T18:00:00Z,2017-01-04T19:00:00+0100,69214,0,25132
2017-01-04T19:00:00Z,2017-01-04T20:00:00+0100,65553,0,23856
2017-01-04T20:00:00Z,2017-01-04T21:00:00+0100,62177,0,23136
2017-01-04T21:00:00Z,2017-01-04T22:00:00+0100,60257,0,21622
2017-01-04T22:00:00Z,2017-01-04T23:00:00+0100,56170,0,20924
2017-01-04T23:00:00Z,2017-01-05T00:00:00+0100,52265,0,19568
2017-01-05T00:00:00Z,2017-01-05T01:00:00+0100,49785,0,18151
2017-01-05T01:00:00Z,2017-01-05T02:00:00+0100,48619,0,17270
2017-01-05T02:00:00Z,2017-01-05T03:00:00+0100,48531,0,16276
2017-01-05T03:00:00Z,2017-01-05T04:00:00+0100,49282,0,15572
2017-01-05T04:00:00Z,2017-01-05T05:00:00+0100,51739,0,14819
2017-01-05T05:00:00Z,2017-01-05T06:00:00+0100,57214,0,13865
2017-01-05T06:00:00Z,2017-01-05T07:00:00+0100,63352,0,13474
2017-01-05T07:00:00Z,2017-01-05T08:00:00+0100,66362,116,13034
2017-01-05T08:00:00Z,2017-01-05T09:00:00+0100,67386,1267,12300
2017-01-05T09:00:00Z,2017-01-05T10:00:00+0100,68029,2991,11856
2017-01-05T10:00:00Z,2017-01-05T11:00:00+0100,68309,4276,11987
2017-01-05T11:00:00Z,2017-01-05T12:00:00+0100,68622,4453,12074
2017-01-05T12:00:00Z,2017-01-05T13:00:00+0100,67778,3876,11062
2017-01-05T13:00:00Z,2017-01-05T14:00:00+0100,66973,2642,9947
2017-01-05T14:00:00Z,2017-01-05T15:00:00+0100,66289,1079,9464
2017-01-05T15:00:00Z,2017-01-05T16:00:00+0100,67021,97,8888
2017-01-05T16:00:00Z,2017-01-05T17:00:00+0100,70357,0,8612
2017-01-05T17:00:00Z,2017-01-05T18:00:00+0100,70218,0,8174
2017-01-05T18:00:00Z,2017-01-05T19:00:00+0100,68733,0,7375
2017-01-05T19:00:00Z,2017-01-05T20:00:00+0100,64816,0,6753
2017-01-05T20:00:00Z,2017-01-05T21:00:00+0100,61304,0,6172
2017-01-05T21:00:00Z,2017-01-05T22:00:00+0100,59659,0,5452
2017-01-05T22:00:00Z,2017-01-05T23:00:00+0100,56111,0,4957
2017-01-05T23:00:00Z,2017-01-06T00:00:00+0100,53328,0,4224
2017-01-06T00:00:00Z,2017-01-06T01:00:00+0100,51199,0,3849
2017-01-06T01:00:00Z,2017-01-06T02:00:00+0100,50122,0,3637
2017-01-06T02:00:00Z,2017-01-06T03:00:00+0100,49859,0,3555
2017-01-06T03:00:00Z,2017-01-06T04:00:00+0100,49907,0,3613
2017-01-06T04:00:00Z,2017-01-06T05:00:00+0100,51197,0,3420
2017-01-06T05:00:00Z,2017-01-06T06:00:00+0100,54509,0,3408
2017-01-06T06:00:00Z,2017-01-06T07:00:00+0100,59626,0,3684
2017-01-06T07:00:00Z,2017-01-06T08:00:00+0100,62402,130,3519
2017-01-06T08:00:00Z,2017-01-06T09:00:00+0100,63147,1675,3097
2017-01-06T09:00:00Z,2017-01-06T10:00:00+0100,63468,4064,2724
2017-01-06T10:00:00Z,2017-01-06T11:00:00+0100,63709,6262,2534
2017-01-06T11:00:00Z,2017-01-06T12:00:00+0100,63489,7288,2818
2017-01-06T12:00:00Z,2017-01-06T13:00:00+0100,62200,6842,3112
2017-01-06T13:00:00Z,2017-01-06T14:00:00+0100,60761,4852,3242
2017-01-06T14:00:00Z,2017-01-06T15:00:00+0100,60282,2046,3585
2017-01-06T15:00:00Z,2017-01-06T16:00:00+0100,61653,182,4131
2017-01-06T16:00:00Z,2017-01-06T17:00:00+0100,65179,0,5008
2017-01-06T17:00:00Z,2017-01-06T18:00:00+0100,65631,0,6237
2017-01-06T18:00:00Z,2017-01-06T19:00:00+0100,64357,0,7407
2017-01-06T19:00:00Z,2017-01-06T20:00:00+0100,61440,0,7917
2017-01-06T20:00:00Z,2017-01-06T21:00:00+0100,59051,0,8026
2017-01-06T21:00:00Z,2017-01-06T22:00:00+0100,58065,0,8488
2017-01-06T22:00:00Z,2017-01-06T23:00:00+0100,55487,0,9002
2017-01-06T23:00:00Z,2017-01-07T00:00:00+0100,53200,0,9710
2017-01-07T00:00:00Z,2017-01-07T01:00:00+0100,50866,0,10204
2017-01-07T01:00:00Z,2017-01-07T02:00:00+0100,49344,0,10708
2017-01-07T02:00:00Z,2017-01-07T03:00:00+0100,48218,0,11015
2017-01-07T03:00:00Z,2017-01-07T04:00:00+0100,47708,0,11440
2017-01-07T04:00:00Z,2017-01-07T05:00:00+0100,47350,0,12010
2017-01-07T05:00:00Z,2017-01-07T06:00:00+0100,47371,0,12347
2017-01-07T06:00:00Z,2017-01-07T07:00:00+0100,49892,0,12438
2017-01-07T07:00:00Z,2017-01-07T08:00:00+0100,53761,93,12838
2017-01-07T08:00:00Z,2017-01-07T09:00:00+0100,57396,657,12897
2017-01-07T09:00:00Z,2017-01-07T10:00:00+0100,59785,1372,12279
2017-01-07T10:00:00Z,2017-01-07T11:00:00+0100,60931,1773,11919
2017-01-07T11:00:00Z,2017-01-07T12:00:00+0100,61002,1786,10919
2017-01-07T12:00:00Z,2017-01-07T13:00:00+0100,59433,1475,10527
2017-01-07T13:00:00Z,2017-01-07T14:00:00+0100,57824,876,10544
2017-01-07T14:00:00Z,2017-01-07T15:00:00+0100,57885,326,10686
2017-01-07T15:00:00Z,2017-01-07T16:00:00+0100,59516,29,10682
2017-01-07T16:00:00Z,2017-01-07T17:00:00+0100,62762,0,10099
2017-01-07T17:00:00Z,2017-01-07T18:00:00+0100,63179,0,9480
2017-01-07T18:00:00Z,2017-01-07T19:00:00+0100,61106,0,8842
2017-01-07T19:00:00Z,2017-01-07T20:00:00+0100,57282,0,8712
2017-01-07T20:00:00Z,2017-01-07T21:00:00+0100,55239,0,8937
2017-01-07T21:00:00Z,2017-01-07T22:00:00+0100,54641,0,8330
2017-01-07T22:00:00Z,2017-01-07T23:00:00+0100,51615,0,7732
2017-01-07T23:00:00Z,2017-01-08T00:00:00+0100,48830,0,6722
2017-01-08T00:00:00Z,2017-01-08T01:00:00+0100,46363,0,5858
2017-01-08T01:00:00Z,2017-01-08T02:00:00+0100,44705,0,4800
2017-01-08T02:00:00Z,2017-01-08T03:00:00+0100,43605,0,3981
2017-01-08T03:00:00Z,2017-01-08T04:00:00+0100,43103,0,3470
2017-01-08T04:00:00Z,2017-01-08T05:00:00+0100,42038,0,2952
2017-01-08T05:00:00Z,2017-01-08T06:00:00+0100,40969,0,2627
2017-01-08T06:00:00Z,2017-01-08T07:00:00+0100,42552,0,2240
2017-01-08T07:00:00Z,2017-01-08T08:00:00+0100,45616,23,1608
2017-01-08T08:00:00Z,2017-01-08T09:00:00+0100,49426,239,1234
2017-01-08T09:00:00Z,2017-01-08T10:00:00+0100,52550,619,990
2017-01-08T10:00:00Z,2017-01-08T11:00:00+0100,55391,966,775
2017-01-08T11:00:00Z,2017-01-08T12:00:00+0100,55272,1114,625
2017-01-08T12:00:00Z,2017-01-08T13:00:00+0100,53192,1016,495
2017-01-08T13:00:00Z,2017-01-08T14:00:00+0100,51662,710,349
2017-01-08T14:00:00Z,2017-01-08T15:00:00+0100,51315,279,284
2017-01-08T15:00:00Z,2017-01-08T16:00:00+0100,52863,25,287
2017-01-08T16:00:00Z,2017-01-08T17:00:00+0100,57082,0,394
2017-01-08T17:00:00Z,2017-01-08T18:00:00+0100,58014,0,509
2017-01-08T18:00:00Z,2017-01-08T19:00:00+0100,56777,0,721
2017-01-08T19:00:00Z,2017-01-08T20:00:00+0100,54660,0,995
2017-01-08T20:00:00Z,2017-01-08T21:00:00+0100,52747,0,1221
2017-01-08T21:00:00Z,2017-01-08T22:00:00+0100,52853,0,1326
2017-01-08T22:00:00Z,2017-01-08T23:00:00+0100,50152,0,1602
2017-01-08T23:00:00Z,2017-01-09T00:00:00+0100,47881,0,1918
2017-01-09T00:00:00Z,2017-01-09T01:00:00+0100,46098,0,2169
2017-01-09T01:00:00Z,2017-01-09T02:00:00+0100,45239,0,2324
2017-01-09T02:00:00Z,2017-01-09T03:00:00+0100,45647,0,2677
2017-01-09T03:00:00Z,2017-01-09T04:00:00+0100,46912,0,3138
2017-01-09T04:00:00Z,2017-01-09T05:00:00+0100,50588,0,3484
2017-01-09T05:00:00Z,2017-01-09T06:00:00+0100,59431,0,3815
2017-01-09T06:00:00Z,2017-01-09T07:00:00+0100,66379,0,4496
2017-01-09T07:00:00Z,2017-01-09T08:00:00+0100,69733,35,5285
2017-01-09T08:00:00Z,2017-01-09T09:00:00+0100,70256,322,5674
2017-01-09T09:00:00Z,2017-01-09T10:00:00+0100,71223,819,5692
2017-01-09T10:00:00Z,2017-01-09T11:00:00+0100,71748,1346,5730
2017-01-09T11:00:00Z,2017-01-09T12:00:00+0100,71884,1640,5868
2017-01-09T12:00:00Z,2017-01-09T13:00:00+0100,71372,1491,6206
2017-01-09T13:00:00Z,2017-01-09T14:00:00+0100,70632,1022,6544
2017-01-09T14:00:00Z,2017-01-09T15:00:00+0100,69830,357,7264
2017-01-09T15:00:00Z,2017-01-09T16:00:00+0100,70126,38,8940
2017-01-09T16:00:00Z,2017-01-09T17:00:00+0100,72921,0,10577
2017-01-09T17:00:00Z,2017-01-09T18:00:00+0100,72862,0,11904
2017-01-09T18:00:00Z,2017-01-09T19:00:00+0100,71428,0,13056
2017-01-09T19:00:00Z,2017-01-09T20:00:00+0100,67479,0,14132
2017-01-09T20:00:00Z,2017-01-09T21:00:00+0100,64387,0,14912
2017-01-09T21:00:00Z,2017-01-09T22:00:00+0100,61517,0,15129
2017-01-09T22:00:00Z,2017-01-09T23:00:00+0100,57140,0,15713
2017-01-09T23:00:00Z,2017-01-10T00:00:00+0100,54384,0,16254
2017-01-10T00:00:00Z,2017-01-10T01:00:00+0100,52391,0,16697
2017-01-10T01:00:00Z,2017-01-10T02:00:00+0100,51101,0,16900
2017-01-10T02:00:00Z,2017-01-10T03:00:00+0100,51478,0,17193
2017-01-10T03:00:00Z,2017-01-10T04:00:00+0100,52415,0,16838
2017-01-10T04:00:00Z,2017-01-10T05:00:00+0100,55533,0,16095
2017-01-10T05:00:00Z,2017-01-10T06:00:00+0100,63382,0,15918
2017-01-10T06:00:00Z,2017-01-10T07:00:00+0100,70652,0,14517
2017-01-10T07:00:00Z,2017-01-10T08:00:00+0100,72477,77,12422
2017-01-10T08:00:00Z,2017-01-10T09:00:00+0100,72341,722,11518
2017-01-10T09:00:00Z,2017-01-10T10:00:00+0100,73139,1838,10564
2017-01-10T10:00:00Z,2017-01-10T11:00:00+0100,73902,2573,9864
2017-01-10T11:00:00Z,2017-01-10T12:00:00+0100,73287,2798,9444
2017-01-10T12:00:00Z,2017-01-10T13:00:00+0100,72580,2524,8917
2017-01-10T13:00:00Z,2017-01-10T14:00:00+0100,71664,1761,8183
2017-01-10T14:00:00Z,2017-01-10T15:00:00+0100,70694,694,7752
2017-01-10T15:00:00Z,2017-01-10T16:00:00+0100,70613,57,7979
2017-01-10T16:00:00Z,2017-01-10T17:00:00+0100,73630,1,8780
2017-01-10T17:00:00Z,2017-01-10T18:00:00+0100,73546,0,9298
2017-01-10T18:00:00Z,2017-01-10T19:00:00+0100,71997,0,9522
2017-01-10T19:00:00Z,2017-01-10T20:00:00+0100,67711,0,9928
2017-01-10T20:00:00Z,2017-01-10T21:00:00+0100,64544,0,10382
2017-01-10T21:00:00Z,2017-01-10T22:00:00+0100,62042,0,10218
2017-01-10T22:00:00Z,2017-01-10T23:00:00+0100,58000,0,10404
2017-01-10T23:00:00Z,2017-01-11T00:00:00+0100,54233,0,11040
2017-01-11T00:00:00Z,2017-01-11T01:00:00+0100,52005,0,11893
2017-01-11T01:00:00Z,2017-01-11T02:00:00+0100,50981,0,13018
2017-01-11T02:00:00Z,2017-01-11T03:00:00+0100,50998,0,14277
2017-01-11T03:00:00Z,2017-01-11T04:00:00+0100,52138,0,16040
2017-01-11T04:00:00Z,2017-01-11T05:00:00+0100,55487,0,18168
2017-01-11T05:00:00Z,2017-01-11T06:00:00+0100,63341,0,21544
2017-01-11T06:00:00Z,2017-01-11T07:00:00+0100,71012,0,24248
2017-01-11T07:00:00Z,2017-01-11T08:00:00+0100,74361,75,26608
2017-01-11T08:00:00Z,2017-01-11T09:00:00+0100,75335,558,28345
2017-01-11T09:00:00Z,2017-01-11T10:00:00+0100,76606,1004,30334
2017-01-11T10:00:00Z,2017-01-11T11:00:00+0100,77636,1371,31573
2017-01-11T11:00:00Z,2017-01-11T12:00:00+0100,77509,1507,31707
2017-01-11T12:00:00Z,2017-01-11T13:00:00+0100,76944,1382,31168
2017-01-11T13:00:00Z,2017-01-11T14:00:00+0100,75566,1004,30396
2017-01-11T14:00:00Z,2017-01-11T15:00:00+0100,74421,430,30732
2017-01-11T15:00:00Z,2017-01-11T16:00:00+0100,74112,46,30638
2017-01-11T16:00:00Z,2017-01-11T17:00:00+0100,75912,2,29780
2017-01-11T17:00:00Z,2017-01-11T18:00:00+0100,75556,0,30127
2017-01-11T18:00:00Z,2017-01-11T19:00:00+0100,74006,0,30444
2017-01-11T19:00:00Z,2017-01-11T20:00:00+0100,70075,0,31447
2017-01-11T20:00:00Z,2017-01-11T21:00:00+0100,66368,0,31714
2017-01-11T21:00:00Z,2017-01-11T22:00:00+0100,63924,0,30808
2017-01-11T22:00:00Z,2017-01-11T23:00:00+0100,59549,0,31043
2017-01-11T23:00:00Z,2017-01-12T00:00:00+0100,56120,0,31207
2017-01-12T00:00:00Z,2017-01-12T01:00:00+0100,53896,0,30839
2017-01-12T01:00:00Z,2017-01-12T02:00:00+0100,52948,0,30415
2017-01-12T02:00:00Z,2017-01-12T03:00:00+0100,52904,0,30150
2017-01-12T03:00:00Z,2017-01-12T04:00:00+0100,54431,0,29882
2017-01-12T04:00:00Z,2017-01-12T05:00:00+0100,56951,0,29579
2017-01-12T05:00:00Z,2017-01-12T06:00:00+0100,64590,0,30768
2017-01-12T06:00:00Z,2017-01-12T07:00:00+0100,71323,0,30285
2017-01-12T07:00:00Z,2017-01-12T08:00:00+0100,74030,84,30072
2017-01-12T08:00:00Z,2017-01-12T09:00:00+0100,73693,904,29740
2017-01-12T09:00:00Z,2017-01-12T10:00:00+0100,74476,2421,29631
2017-01-12T10:00:00Z,2017-01-12T11:00:00+0100,75088,3475,29776
2017-01-12T11:00:00Z,2017-01-12T12:00:00+0100,74688,4026,29506
2017-01-12T12:00:00Z,2017-01-12T13:00:00+0100,74448,3520,28280
2017-01-12T13:00:00Z,2017-01-12T14:00:00+0100,72803,2327,25606
2017-01-12T14:00:00Z,2017-01-12T15:00:00+0100,71638,991,23766
2017-01-12T15:00:00Z,2017-01-12T16:00:00+0100,71475,113,21204
2017-01-12T16:00:00Z,2017-01-12T17:00:00+0100,73816,4,18895
2017-01-12T17:00:00Z,2017-01-12T18:00:00+0100,73152,0,16440
2017-01-12T18:00:00Z,2017-01-12T19:00:00+0100,70576,0,15244
2017-01-12T19:00:00Z,2017-01-12T20:00:00+0100,66491,0,15028
2017-01-12T20:00:00Z,2017-01-12T21:00:00+0100,62922,0,14506
2017-01-12T21:00:00Z,2017-01-12T22:00:00+0100,60351,0,14236
2017-01-12T22:00:00Z,2017-01-12T23:00:00+0100,56244,0,14969
2017-01-12T23:00:00Z,2017-01-13T00:00:00+0100,52910,0,15975
2017-01-13T00:00:00Z,2017-01-13T01:00:00+0100,51350,0,17101
2017-01-13T01:00:00Z,2017-01-13T02:00:00+0100,51235,0,17798
2017-01-13T02:00:00Z,2017-01-13T03:00:00+0100,51443,0,18515
2017-01-13T03:00:00Z,2017-01-13T04:00:00+0100,52798,0,20394
2017-01-13T04:00:00Z,2017-01-13T05:00:00+0100,55926,0,21590
2017-01-13T05:00:00Z,2017-01-13T06:00:00+0100,63677,0,22796
2017-01-13T06:00:00Z,2017-01-13T07:00:00+0100,70587,0,23583
2017-01-13T07:00:00Z,2017-01-13T08:00:00+0100,73459,115,24386
2017-01-13T08:00:00Z,2017-01-13T09:00:00+0100,73963,820,23648
2017-01-13T09:00:00Z,2017-01-13T10:00:00+0100,74447,1822,23659
2017-01-13T10:00:00Z,2017-01-13T11:00:00+0100,74908,2538,23340
2017-01-13T11:00:00Z,2017-01-13T12:00:00+0100,74346,2935,22399
2017-01-13T12:00:00Z,2017-01-13T13:00:00+0100,73104,2800,22434
2017-01-13T13:00:00Z,2017-01-13T14:00:00+0100,71260,2148,22240
2017-01-13T14:00:00Z,2017-01-13T15:00:00+0100,69688,998,21631
2017-01-13T15:00:00Z,2017-01-13T16:00:00+0100,70252,132,21989
2017-01-13T16:00:00Z,2017-01-13T17:00:00+0100,72833,3,22198
2017-01-13T17:00:00Z,2017-01-13T18:00:00+0100,72655,0,22674
2017-01-13T18:00:00Z,2017-01-13T19:00:00+0100,70831,0,21980
2017-01-13T19:00:00Z,2017-01-13T20:00:00+0100,66954,0,21570
2017-01-13T20:00:00Z,2017-01-13T21:00:00+0100,63366,0,20766
2017-01-13T21:00:00Z,2017-01-13T22:00:00+0100,61397,0,20273
2017-01-13T22:00:00Z,2017-01-13T23:00:00+0100,58221,0,20306
2017-01-13T23:00:00Z,2017-01-14T00:00:00+0100,54748,0,21348
2017-01-14T00:00:00Z,2017-01-14T01:00:00+0100,52471,0,22732
2017-01-14T01:00:00Z,2017-01-14T02:00:00+0100,51487,0,23232
2017-01-14T02:00:00Z,2017-01-14T03:00:00+0100,51014,0,23108
2017-01-14T03:00:00Z,2017-01-14T04:00:00+0100,50614,0,22600
2017-01-14T04:00:00Z,2017-01-14T05:00:00+0100,49623,0,22154
2017-01-14T05:00:00Z,2017-01-14T06:00:00+0100,49747,0,22776
2017-01-14T06:00:00Z,2017-01-14T07:00:00+0100,52574,0,21898
2017-01-14T07:00:00Z,2017-01-14T08:00:00+0100,56354,80,20533
2017-01-14T08:00:00Z,2017-01-14T09:00:00+0100,59201,787,19071
2017-01-14T09:00:00Z,2017-01-14T10:00:00+0100,60898,1800,18406
2017-01-14T10:00:00Z,2017-01-14T11:00:00+0100,61951,2872,18538
2017-01-14T11:00:00Z,2017-01-14T12:00:00+0100,61785,3646,19176
2017-01-14T12:00:00Z,2017-01-14T13:00:00+0100,60104,3640,19029
2017-01-14T13:00:00Z,2017-01-14T14:00:00+0100,59038,2630,19448
2017-01-14T14:00:00Z,2017-01-14T15:00:00+0100,58323,1169,19361
2017-01-14T15:00:00Z,2017-01-14T16:00:00+0100,58859,140,19838
2017-01-14T16:00:00Z,2017-01-14T17:00:00+0100,62029,3,20118
2017-01-14T17:00:00Z,2017-01-14T18:00:00+0100,62311,0,21132
2017-01-14T18:00:00Z,2017-01-14T19:00:00+0100,61061,0,20782
2017-01-14T19:00:00Z,2017-01-14T20:00:00+0100,57799,0,19795
2017-01-14T20:00:00Z,2017-01-14T21:00:00+0100,54902,0,19300
2017-01-14T21:00:00Z,2017-01-14T22:00:00+0100,54355,0,18293
2017-01-14T22:00:00Z,2017-01-14T23:00:00+0100,51170,0,17955
2017-01-14T23:00:00Z,2017-01-15T00:00:00+0100,48754,0,17914
2017-01-15T00:00:00Z,2017-01-15T01:00:00+0100,46726,0,17607
2017-01-15T01:00:00Z,2017-01-15T02:00:00+0100,45447,0,17247
2017-01-15T02:00:00Z,2017-01-15T03:00:00+0100,44887,0,17024
2017-01-15T03:00:00Z,2017-01-15T04:00:00+0100,44230,0,16416
2017-01-15T04:00:00Z,2017-01-15T05:00:00+0100,43838,0,15918
2017-01-15T05:00:00Z,2017-01-15T06:00:00+0100,42747,0,14995
2017-01-15T06:00:00Z,2017-01-15T07:00:00+0100,44842,0,13594
2017-01-15T07:00:00Z,2017-01-15T08:00:00+0100,48008,67,12545
2017-01-15T08:00:00Z,2017-01-15T09:00:00+0100,51912,570,11354
2017-01-15T09:00:00Z,2017-01-15T10:00:00+0100,54484,1593,10097
2017-01-15T10:00:00Z,2017-01-15T11:00:00+0100,56700,2736,9083
2017-01-15T11:00:00Z,2017-01-15T12:00:00+0100,56263,3394,8506
2017-01-15T12:00:00Z,2017-01-15T13:00:00+0100,54435,3445,7633
2017-01-15T13:00:00Z,2017-01-15T14:00:00+0100,52983,2729,7102
2017-01-15T14:00:00Z,2017-01-15T15:00:00+0100,52398,1376,6265
2017-01-15T15:00:00Z,2017-01-15T16:00:00+0100,53394,192,6038
2017-01-15T16:00:00Z,2017-01-15T17:00:00+0100,57855,3,5786
2017-01-15T17:00:00Z,2017-01-15T18:00:00+0100,59520,0,5623
2017-01-15T18:00:00Z,2017-01-15T19:00:00+0100,58182,0,5489
2017-01-15T19:00:00Z,2017-01-15T20:00:00+0100,55887,0,5072
2017-01-15T20:00:00Z,2017-01-15T21:00:00+0100,54669,0,4535
2017-01-15T21:00:00Z,2017-01-15T22:00:00+0100,54987,0,4240
2017-01-15T22:00:00Z,2017-01-15T23:00:00+0100,52622,0,3897
2017-01-15T23:00:00Z,2017-01-16T00:00:00+0100,49667,0,3704
2017-01-16T00:00:00Z,2017-01-16T01:00:00+0100,48034,0,3659
2017-01-16T01:00:00Z,2017-01-16T02:00:00+0100,47337,0,3739
2017-01-16T02:00:00Z,2017-01-16T03:00:00+0100,47915,0,3875
2017-01-16T03:00:00Z,2017-01-16T04:00:00+0100,49114,0,3739
2017-01-16T04:00:00Z,2017-01-16T05:00:00+0100,52591,0,3477
2017-01-16T05:00:00Z,2017-01-16T06:00:00+0100,61098,0,3270
2017-01-16T06:00:00Z,2017-01-16T07:00:00+0100,68335,0,3220
2017-01-16T07:00:00Z,2017-01-16T08:00:00+0100,71385,63,3082
2017-01-16T08:00:00Z,2017-01-16T09:00:00+0100,71694,656,2802
2017-01-16T09:00:00Z,2017-01-16T10:00:00+0100,72088,1801,2377
2017-01-16T10:00:00Z,2017-01-16T11:00:00+0100,72324,2950,1963
2017-01-16T11:00:00Z,2017-01-16T12:00:00+0100,71969,3749,1568
2017-01-16T12:00:00Z,2017-01-16T13:00:00+0100,71373,3842,1530
2017-01-16T13:00:00Z,2017-01-16T14:00:00+0100,69892,2900,1715
2017-01-16T14:00:00Z,2017-01-16T15:00:00+0100,69426,1408,1864
2017-01-16T15:00:00Z,2017-01-16T16:00:00+0100,69064,228,2168
2017-01-16T16:00:00Z,2017-01-16T17:00:00+0100,71876,3,2769
2017-01-16T17:00:00Z,2017-01-16T18:00:00+0100,72582,0,3413
2017-01-16T18:00:00Z,2017-01-16T19:00:00+0100,71312,0,3507
2017-01-16T19:00:00Z,2017-01-16T20:00:00+0100,67065,0,3301
2017-01-16T20:00:00Z,2017-01-16T21:00:00+0100,63623,0,3062
2017-01-16T21:00:00Z,2017-01-16T22:00:00+0100,61675,0,2952
2017-01-16T22:00:00Z,2017-01-16T23:00:00+0100,57930,0,3070
2017-01-16T23:00:00Z,2017-01-17T00:00:00+0100,54885,0,3087
2017-01-17T00:00:00Z,2017-01-17T01:00:00+0100,53062,0,3196
2017-01-17T01:00:00Z,2017-01-17T02:00:00+0100,52144,0,3174
2017-01-17T02:00:00Z,2017-01-17T03:00:00+0100,52345,0,2925
2017-01-17T03:00:00Z,2017-01-17T04:00:00+0100,53335,0,2531
2017-01-17T04:00:00Z,2017-01-17T05:00:00+0100,56259,0,2494
2017-01-17T05:00:00Z,2017-01-17T06:00:00+0100,63622,0,2468
2017-01-17T06:00:00Z,2017-01-17T07:00:00+0100,70483,0,2358
2017-01-17T07:00:00Z,2017-01-17T08:00:00+0100,72366,117,2306
2017-01-17T08:00:00Z,2017-01-17T09:00:00+0100,72462,1132,2200
2017-01-17T09:00:00Z,2017-01-17T10:00:00+0100,72791,2786,1884
2017-01-17T10:00:00Z,2017-01-17T11:00:00+0100,72981,4108,1875
2017-01-17T11:00:00Z,2017-01-17T12:00:00+0100,72640,4955,1974
2017-01-17T12:00:00Z,2017-01-17T13:00:00+0100,72198,4626,2119
2017-01-17T13:00:00Z,2017-01-17T14:00:00+0100,71063,3340,2464
2017-01-17T14:00:00Z,2017-01-17T15:00:00+0100,70715,1589,2904
2017-01-17T15:00:00Z,2017-01-17T16:00:00+0100,70326,253,3360
2017-01-17T16:00:00Z,2017-01-17T17:00:00+0100,73214,3,3787
2017-01-17T17:00:00Z,2017-01-17T18:00:00+0100,73235,0,4303
2017-01-17T18:00:00Z,2017-01-17T19:00:00+0100,72250,0,4593
2017-01-17T19:00:00Z,2017-01-17T20:00:00+0100,68588,0,4840
2017-01-17T20:00:00Z,2017-01-17T21:00:00+0100,65036,0,5044
2017-01-17T21:00:00Z,2017-01-17T22:00:00+0100,62643,0,5172
2017-01-17T22:00:00Z,2017-01-17T23:00:00+0100,59375,0,5547
2017-01-17T23:00:00Z,2017-01-18T00:00:00+0100,55815,0,5845
2017-01-18T00:00:00Z,2017-01-18T01:00:00+0100,53833,0,6076
2017-01-18T01:00:00Z,2017-01-18T02:00:00+0100,52918,0,6130
2017-01-18T02:00:00Z,2017-01-18T03:00:00+0100,52776,0,6227
2017-01-18T03:00:00Z,2017-01-18T04:00:00+0100,53414,0,6296
2017-01-18T04:00:00Z,2017-01-18T05:00:00+0100,56224,0,6404
2017-01-18T05:00:00Z,2017-01-18T06:00:00+0100,63636,0,6425
2017-01-18T06:00:00Z,2017-01-18T07:00:00+0100,70822,0,6309
2017-01-18T07:00:00Z,2017-01-18T08:00:00+0100,72751,155,6482
2017-01-18T08:00:00Z,2017-01-18T09:00:00+0100,73122,1194,6318
2017-01-18T09:00:00Z,2017-01-18T10:00:00+0100,73762,2654,5969
2017-01-18T10:00:00Z,2017-01-18T11:00:00+0100,74263,3883,5777
2017-01-18T11:00:00Z,2017-01-18T12:00:00+0100,73142,4570,5324
2017-01-18T12:00:00Z,2017-01-18T13:00:00+0100,72617,4563,5274
2017-01-18T13:00:00Z,2017-01-18T14:00:00+0100,71513,3534,5232
2017-01-18T14:00:00Z,2017-01-18T15:00:00+0100,70674,1818,5164
2017-01-18T15:00:00Z,2017-01-18T16:00:00+0100,70266,334,5248
2017-01-18T16:00:00Z,2017-01-18T17:00:00+0100,72796,4,5741
2017-01-18T17:00:00Z,2017-01-18T18:00:00+0100,72986,0,6331
2017-01-18T18:00:00Z,2017-01-18T19:00:00+0100,71753,0,6805
2017-01-18T19:00:00Z,2017-01-18T20:00:00+0100,68069,0,6876
2017-01-18T20:00:00Z,2017-01-18T21:00:00+0100,64321,0,7151
2017-01-18T21:00:00Z,2017-01-18T22:00:00+0100,62444,0,7166
2017-01-18T22:00:00Z,2017-01-18T23:00:00+0100,59348,0,7226
2017-01-18T23:00:00Z,2017-01-19T00:00:00+0100,56678,0,6964
2017-01-19T00:00:00Z,2017-01-19T01:00:00+0100,54670,0,6479
2017-01-19T01:00:00Z,2017-01-19T02:00:00+0100,53546,0,6108
2017-01-19T02:00:00Z,2017-01-19T03:00:00+0100,53227,0,5939
2017-01-19T03:00:00Z,2017-01-19T04:00:00+0100,53829,0,6207
2017-01-19T04:00:00Z,2017-01-19T05:00:00+0100,56761,0,6648
